7188;1
160;1
1901;1
1496;1
2;1
1881;1
96;1
1580;1
1867;1
1573;1
1353;1
259;1
2305;1
1900;1
3392;1
1065;1
1147;1
1072;1
3375;1
1024;1
709;1
1382;1
1;1901
1;351
1;1573
1;1353
1;1900
1;3385
1;1147
1;377
1;1072
1;96
1;118
1;3375
1;3367
1;1024
1;709
1;3349
1;1580
1368;2
164;2
38;2
22;2
179;2
8;2
242;2
2404;2
19;2
7;2
348;2
1380;2
281;2
269;2
96;2
2336;2
1386;2
173;2
126;2
43;2
222;2
647;2
58;2
2;38
2;145
2;22
2;165
2;164
2;1380
2;2404
2;19
2;647
2;126
2;43
2;242
2;11
2;7552
2;7603
207;3
120;3
396;3
2336;3
2293;3
58;3
290;3
87;3
3;207
3;120
3;19
3;396
3;290
3;87
3;172
3;7604
3356;4
2405;4
4;3356
4;2405
603;5
163;5
31;5
58;5
158;5
291;5
59;5
349;5
36;5
85;5
7591;5
96;5
125;5
82;5
250;5
110;5
7126;5
222;5
1535;5
528;5
198;5
141;5
7531;5
5;191
5;59
5;36
5;58
5;291
5;85
5;158
5;47
5;96
5;250
5;1535
5;198
5;7568
5;7559
5;2408
5;7578
5;7591
5;416
5;7503
5;7480
5;2336
5;7479
5;7510
5;7532
5;7522
5;7523
5;338
5;7544
5;11
5;7406
5;7447
5;7521
36;6
31;6
19;6
458;6
826;6
245;6
1157;6
6;31
6;19
6;36
6;458
6;185
6;47
6;826
6;3365
6;1157
6;177
6;7552
95;7
31;7
190;7
58;7
96;7
173;7
26;7
417;7
1064;7
2336;7
87;7
497;7
1180;7
2361;7
3378;7
345;7
43;7
321;7
2408;7
7;34
7;30
7;95
7;26
7;417
7;96
7;497
7;2361
7;3378
7;345
7;3351
7;2408
7;7591
7;7568
7;11
7;7398
7;244
7;7600
7;1760
8;1896
8;105
8;19
8;174
8;288
8;36
8;3400
8;2344
8;118
8;120
8;528
8;2408
8;650
8;395
8;401
8;372
8;7512
8;707
8;148
8;309
8;1068
8;602
8;225
8;3369
8;597
8;242
8;189
8;393
8;319
8;591
8;1043
8;599
8;547
8;739
8;752
8;883
8;592
8;457
8;1346
8;1794
8;879
8;812
8;317
8;147
8;347
8;519
8;268
8;2395
8;360
8;107
8;452
8;585
8;204
8;427
8;7352
8;7362
8;7361
8;1579
8;7359
8;7360
8;7358
8;7496
8;7382
8;7357
8;7354
8;7356
8;7355
8;7353
8;7489
8;7487
8;7495
8;7494
8;7493
8;7492
8;7491
8;7490
8;7486
8;7488
8;209
8;649
8;754
8;696
8;1162
8;1322
8;265
8;5679
8;7603
8;7552
19;9
824;9
9;111
9;7568
58;10
222;10
10;58
10;222
10;7399
34;11
82;11
49;11
398;11
762;11
207;11
95;11
188;11
32;11
24;11
164;11
31;11
174;11
191;11
26;11
11;29
11;82
11;58
11;398
11;207
11;762
11;6878
11;85
651;12
291;12
103;12
154;12
73;12
1586;12
280;12
123;12
751;12
118;12
97;12
1064;12
157;12
321;12
757;12
164;12
375;12
245;12
1784;12
898;12
1127;12
92;12
163;12
1072;12
104;12
1210;12
983;12
3354;12
3366;12
496;12
12;73
12;291
12;651
12;154
12;288
12;44
12;103
12;757
12;125
12;123
12;751
12;164
12;375
12;1586
12;1784
12;898
12;1127
12;92
12;163
12;245
12;1072
12;104
12;1064
12;1210
12;157
12;983
12;3354
12;321
12;3366
12;97
1368;13
58;13
430;13
13;435
13;417
13;3370
13;430
13;7478
104;15
2336;15
352;15
64;15
114;15
281;15
192;15
126;15
1596;15
1894;15
376;15
498;15
269;15
70;15
7161;15
378;15
984;15
180;15
186;15
499;15
832;15
1386;15
900;15
375;15
1895;15
491;15
651;15
58;15
19;15
374;15
2417;15
96;15
7087;15
3372;15
7063;15
94;15
88;15
15;94
15;233
15;64
15;192
15;2336
15;1596
15;281
15;558
15;96
15;376
15;269
15;530
15;2293
15;1205
15;651
15;358
15;7161
15;186
15;2417
15;2633
15;1895
15;900
15;1070
15;1387
15;1385
15;2828
15;801
15;7560
15;55
15;185
15;80
15;7552
15;374
15;145
160;18
34;19
30;19
321;19
24;19
708;19
288;19
73;19
22;19
110;19
118;19
82;19
53;19
164;19
163;19
145;19
141;19
245;19
97;19
58;19
250;19
1370;19
96;19
402;19
7568;19
1199;19
647;19
398;19
86;19
2336;19
19;34
19;30
19;708
19;321
19;292
19;288
19;118
19;302
19;73
19;22
19;82
19;110
19;145
19;497
19;141
19;53
19;245
19;97
19;250
19;1370
19;96
19;3373
19;88
19;402
19;7568
19;1199
19;3364
19;647
19;398
19;86
19;2336
173;21
73;22
191;22
2336;22
22;73
22;2336
22;191
173;24
308;24
371;24
24;34
24;371
24;708
24;94
24;7377
24;190
32;26
58;26
173;26
26;32
26;85
222;27
34;27
58;27
103;27
2336;27
321;27
1127;27
280;27
7591;27
2418;27
118;27
104;27
706;27
82;27
27;222
27;103
27;34
27;321
27;1127
27;280
27;2418
27;118
27;104
27;706
27;82
2028;28
34;29
280;29
222;29
491;29
58;29
88;29
526;29
29;222
111;30
114;30
58;30
179;30
173;30
96;30
30;47
30;173
30;7565
30;296
85;31
58;31
96;31
82;31
222;31
31;96
58;32
173;32
191;32
245;32
163;32
32;173
32;58
32;34
32;191
32;163
32;245
111;33
824;33
58;33
33;111
33;58
2414;34
120;34
429;34
291;34
158;34
141;34
43;34
92;34
58;34
288;34
983;34
136;34
123;34
85;34
207;34
708;34
88;34
398;34
416;34
34;120
34;291
34;158
34;398
34;429
34;2414
34;43
34;92
34;58
34;288
34;983
34;1861
34;141
34;136
34;123
34;207
34;88
34;3362
34;416
104;35
114;35
64;35
86;35
192;35
269;35
126;35
2336;35
98;35
832;35
375;35
1386;35
1147;35
7087;35
233;35
900;35
94;35
35;86
35;64
35;233
35;1385
35;126
35;192
35;104
35;114
35;558
35;375
35;491
35;94
35;7415
82;36
58;36
222;36
375;36
36;82
36;375
36;58
36;222
95;38
126;41
58;42
