907;3759
1129;3317
2180;2836
1210;1864
1573;3611
4120;5494
2324;5899
1181;5856
1248;1707
1122;1465
2224;2960
1547;4641
2674;3718
1357;2419
3162;3817
1616;3950
4347;4971
1627;3263
2333;4921
5538;5572
434;1973
1127;5137
1691;2595
1014;5011
426;3696
539;1864
3243;4643
4251;2229
2141;2634
2086;4914
2817;4500
2590;2851
3739;4440
979;5252
5867;5879
1466;5599
3027;4520
1891;3647
2736;3117
169;1996
974;4511
4509;5687
1766;3709
4346;4667
815;3281
573;3337
2177;2564
3986;5082
3387;3326
5128;5288
723;1434
3164;4109
5104;1414
311;2224
1718;1836
431;4235
453;1548
2770;4135
2104;4519
519;3009
1137;5779
4918;5584
3379;3565
3197;3852
2189;3692
2148;1734
3487;4401
5287;5838
3842;4978
1185;2506
845;4918
4039;4340
617;3925
3003;5648
3646;4831
3031;5051
864;1291
211;5638
2931;4874
112;3564
2468;3595
1051;4409
2432;3904
2527;5574
1648;2389
189;5808
2048;3599
1378;2988
1427;1689
2863;5346
1388;4521
1825;4406
1324;4747
1127;2770
2068;4517
3587;4602
3609;4759
4530;3171
2445;3801
2638;4590
188;3173
166;5416
3234;4406
296;296
3356;5533
2444;3193
1188;5416
2386;2422
3094;3609
2230;5885
2815;3000
958;2059
1201;4724
4097;5401
213;4921
1149;5120
2406;4440
1773;2617
2435;4437
3336;3335
4874;2918
1107;5644
190;3211
3668;4458
3336;4878
2695;5425
2067;3092
3802;4852
169;3665
1263;3498
2943;5082
492;2598
2609;4577
611;5536
1604;2190
3048;5467
98;3694
1400;4160
2259;2534
791;2111
3743;4811
579;2736
2193;3048
1595;4476
665;2890
1762;3765
837;997
2059;3793
603;2041
2030;5128
4125;5051
213;3074
2197;5543
733;4478
819;5861
3264;3203
4096;4960
589;4211
1990;4470
1686;5508
3273;3664
136;3680
5421;5802
1292;2454
803;5553
4172;4240
291;4435
220;3471
1726;4318
169;2230
1476;4962
4226;2452
579;2209
3094;4759
1787;3460
2645;3879
391;3035
3648;4760
937;3367
1624;5416
2160;4159
2309;5867
2953;5311
3726;5410
2154;2386
619;4385
1456;3273
609;1400
112;813
634;3956
1864;2219
151;3539
3306;4081
143;4812
1273;2937
1439;5396
2819;4857
1404;5661
2530;3261
2565;3550
516;2041
2505;3280
319;3363
579;3696
294;3950
1684;3369
2617;3281
513;1678
3400;4234
1371;5072
3541;5329
639;1374
1488;4975
2815;4821
2652;5221
4288;5175
2373;4972
1547;4924
4674;5292
2802;4845
453;5483
797;5584
1441;1456
992;1404
650;4758
1067;3374
787;2441
2188;3892
1223;5402
2289;2992
1970;1421
2135;5882
1214;5536
1371;4525
1924;3008
1796;5885
3336;2562
4551;5245
1864;2329
3171;4214
191;3737
2379;530
442;1673
739;655
1099;2831
433;3130
762;4423
1562;2107
4284;4838
688;3189
2059;5180
3568;5569
3460;5733
5229;5618
2424;5422
4874;5228
1744;4944
3140;3883
3400;4081
748;922
1694;5229
195;4011
2874;5235
1101;1448
1199;2851
3576;4533
3864;4866
3081;1073
700;4217
3362;3956
1292;2495
2742;4465
1625;4672
2713;5800
4992;3162
79;2770
2474;4651
1458;1374
1676;5154
277;5052
100;3857
801;3273
1202;3885
137;5227
2805;5803
547;5184
731;4342
1965;5387
438;4268
445;3406
1933;4426
1864;2405
4378;1086
726;2445
210;2512
3641;4459
3883;4630
44;3283
1344;1466
1703;2342
2054;2798
2361;4571
938;1371
4197;4987
1499;2095
3848;3872
1648;5692
4530;859
676;1909
1581;5628
2515;4525
4247;4745
2386;2412
3793;4525
611;1936
1807;4795
3319;2956
696;2253
1263;2417
2738;5726
97;4390
1471;2167
3148;4419
1327;5732
1825;5076
1301;1864
1194;4622
1271;2791
4080;4643
2455;4258
597;3931
4294;3373
2046;2852
706;5489
4293;4856
1469;2077
2937;5889
505;5889
1155;3891
4193;4228
3;1172
1355;3326
3460;5882
1788;5542
5546;5800
1047;2025
178;2996
578;2825
4855;2798
4985;5905
1521;5141
319;5416
434;4876
1188;2572
3981;4356
5324;4100
2386;5246
3460;5899
1571;4183
1340;2331
155;3924
2949;3576
1058;1261
2701;5768
4341;5520
1371;1627
1388;2252
3387;5066
5125;5882
479;1282
2695;2986
1059;5188
613;1127
3569;5489
3281;5079
2741;3878
1409;3994
1483;2111
4774;5536
147;2111
1885;1430
2154;5483
1581;3958
2518;3402
3008;5840
2890;5779
2009;4459
4097;1435
2021;2111
2650;3469
3008;3510
2638;4082
3889;5085
162;2396
2180;5229
937;1862
1548;2386
2334;3883
3947;4679
1076;2760
3219;5726
169;2555
3008;368
1578;4523
4835;5692
3513;5770
1622;3948
175;5643
661;918
941;1421
401;2509
2357;4444
2683;5766
1853;4160
608;1930
2624;4116
3156;3440
133;886
1641;3082
4530;3599
1690;1965
1474;1686
1062;4972
1470;5871
1367;3667
3952;4086
2094;5127
911;5819
210;5076
2725;3322
2770;5421
2204;4670
1590;5718
1252;1885
1220;4987
72;1220
4195;4889
1042;4346
192;4698
4032;5873
1066;3490
5440;5748
2755;5154
1920;4457
3094;4796
1407;5438
4184;4347
4044;5838
951;3012
1172;5835
2306;3353
803;5189
1753;2515
1952;2862
1239;5477
3094;541
4;2353
1864;2403
4473;4945
3428;3594
2706;867
1215;3506
2365;2506
1337;3619
3818;5872
2034;5055
2679;5800
2453;4113
2562;5277
4437;4801
3311;5252
100;2258
479;5089
2770;3793
933;2618
1698;5719
802;3227
2730;3684
1077;4621
1429;4821
4752;5867
2736;2880
4274;5772
2186;2615
5524;4386
1473;3883
4964;5137
1434;5505
1442;4367
210;1853
113;3110
1372;2131
519;5168
1356;3374
617;2127
98;3121
4108;5391
933;255
46;4455
1660;3370
3008;3133
2494;5493
467;3663
480;4749
2933;3611
98;3327
3048;5412
1590;4759
1864;2688
630;3599
3252;5901
426;1571
1230;5841
2540;4293
637;2952
3156;1003
2690;3094
976;2592
3211;3603
315;3027
194;4017
1173;4708
3526;4306
4274;5052
3414;4032
1825;5797
2034;3117
2259;3438
1220;5855
3087;4175
679;4763
2437;3654
1448;2490
3438;4953
1374;4951
579;700
221;3178
98;4498
1199;4633
997;4707
2116;3489
2034;2948
1210;4713
1174;3475
3063;4603
2097;5579
319;3094
4116;5252
2698;3669
3963;4140
3752;4296
1744;5800
2041;5701
3576;3759
2828;5561
3391;4488
342;2502
1853;2964
2815;3630
1651;4525
396;5344
3567;4042
3127;4547
214;4902
1485;1556
1540;1904
775;2408
2021;4932
2180;5473
2257;3380
3112;5800
641;1707
4912;5459
560;4835
2168;3356
616;3193
2878;4938
3203;4565
1723;1800
531;4789
589;5151
1429;4542
4216;4667
2252;2327
18;2375
231;378
1343;3987
2320;3024
668;3607
1421;3363
1547;3372
1171;4672
961;4598
4541;5474
3487;5416
1766;1825
5770;5833
1675;3140
4874;5896
1662;4488
2524;4911
88;2739
1710;3680
2777;3772
993;5884
3226;3768
873;3752
961;2759
5508;5638
4135;5088
1578;4911
870;5756
3101;4733
1340;4821
5744;1333
2996;5907
3654;4548
391;2654
3924;4144
2723;5808
1081;2851
4091;4889
1581;4236
1091;4585
1890;4739
282;4084
190;3955
175;5393
3896;4720
112;1256
3635;3797
2510;2548
2713;4501
3099;5695
1395;4759
2097;3641
492;2951
1725;2338
4135;4476
3627;4838
413;3557
256;4972
4180;2770
1699;4637
617;5870
191;1339
5381;5828
3134;1903
2206;2698
5491;5498
1849;4438
2960;4286
3112;5581
2900;4132
1396;4496
246;4145
168;3617
617;5714
2715;4953
1456;4920
1215;2565
1127;2367
3490;5215
791;2386
3460;3574
94;1594
3300;5082
2111;3885
350;5867
2009;3968
1059;3356
320;3654
3185;3957
2713;3374
2414;2684
2160;3548
4656;5041
3680;5567
3930;3986
1271;2298
1437;2327
706;1723
403;4906
3268;3270
3552;4549
516;5726
1021;3173
173;2298
2298;4378
5524;2645
2168;5240
1466;5779
1824;4585
639;892
1324;5046
1167;1734
196;4899
3068;3068
578;5082
1908;3599
2612;5554
1695;3736
3720;3925
4090;5416
1651;3414
1215;2942
1849;2644
1887;2094
2579;4469
510;2757
3089;2218
1128;4812
354;4857
98;1687
2028;4791
1246;4115
1942;2695
2931;4109
169;4924
4009;1374
98;2524
2900;4806
848;1972
1122;3696
1965;5355
2025;4921
4715;2370
3130;3413
1690;1436
121;1088
2690;3324
277;3270
210;3801
191;787
938;5726
1909;5158
101;3831
1632;2647
957;1140
1937;5412
147;2166
543;1128
3197;4919
895;4539
1201;3154
3848;4081
479;5732
1629;558
3974;5503
1414;1627
86;4341
2485;5753
5137;5657
453;2017
2726;3099
4120;4694
1838;1974
1454;2807
5416;5808
388;1758
179;1436
2028;4825
4528;5099
110;4576
1849;4185
3117;3211
1215;2634
1356;4657
3957;5533
279;5871
2063;2946
2948;3849
3412;4319
767;2858
4339;4366
5616;1569
2175;3283
531;1145
2225;3008
4594;4894
639;835
2297;4915
3326;5064
1919;3668
334;4326
2059;2153
2088;3884
1323;2743
3251;4769
3853;4754
2546;4158
4530;2864
4995;5714
3665;4235
1217;4080
3709;3974
2306;5143
937;3609
2173;3094
916;2070
1396;2942
1178;3170
3117;3315
3285;4861
443;5099
724;4761
2648;5163
2770;3110
2260;3374
1275;5564
1324;3386
2777;4729
4857;5638
3760;5785
5517;5834
1340;2815
1928;4031
3714;5416
3366;4866
996;777
513;4831
1796;5844
859;2145
1610;4529
1870;4869
2222;4136
2551;5726
4964;5873
5310;5701
5212;5416
4070;5337
2336;2218
1651;1773
267;546
3087;3170
3162;3982
4154;5216
2874;2966
3782;5421
2148;1907
1017;3281
1178;5779
412;4071
412;2060
2097;5550
1684;1909
2906;5797
464;1793
224;1820
688;4547
154;1703
1115;3950
4116;5645
3200;4005
190;4759
2176;3306
2536;5061
2752;4747
2557;4140
1571;2880
3489;4598
1609;2525
1998;5355
1590;1983
812;1648
1600;4395
2546;4042
3281;4660
2463;4621
1378;5277
3682;5317
2218;4291
420;479
443;721
3428;4953
1075;2038
190;5557
851;3331
519;3367
93;1511
1541;1842
2342;3594
4672;4783
2524;5885
5783;5800
98;1849
3671;5533
4972;5726
434;2722
2059;5016
2386;5867
727;1977
956;1047
1562;3857
3541;4694
2406;5227
568;4754
277;2646
1067;3762
4459;5772
1091;2725
3009;4202
1639;5665
1429;2160
505;5791
3336;4972
5494;5879
1091;1930
2155;2258
1909;4598
1088;5093
5099;5665
4;1439
2113;5536
1902;2500
4422;4572
469;2386
792;1997
2314;5494
652;963
2412;4244
2512;4406
3817;5446
2035;4333
934;3651
1595;1627
150;1086
3013;4909
1805;3219
519;531
2175;5789
2325;5590
938;2515
2647;3665
2831;5184
1012;4071
3234;4970
1535;3576
821;5773
1456;2217
2781;5462
3278;5896
130;557
2906;3439
1091;5899
2677;5768
1864;3468
2777;4153
1088;5855
2648;5441
5564;5756
1017;5871
869;3436
589;1800
2052;5899
2749;3872
1085;2256
1158;4528
889;1570
1778;5789
350;641
133;1690
190;5554
1864;2501
423;1830
4561;1374
630;648
1747;5870
1212;2825
3399;3580
1329;3208
2515;4785
3087;3665
2211;4096
345;4839
1474;5416
86;2059
1972;5154
4459;4861
1155;3284
1353;1429
873;4542
1976;4914
1414;3263
3317;5565
468;3541
1079;4562
2386;2563
1075;4551
4185;5093
4753;5099
63;3615
1618;3317
1522;5405
2292;5391
2106;1836
2546;5494
218;2491
4598;4911
2335;3086
124;501
14;1330
1112;3955
3409;4023
2634;4253
2633;4288
1147;3476
4563;5315
74;4807
190;2948
4163;4207
41;183
3929;5893
4107;4674
1581;3925
2614;4060
408;2173
3541;5799
2565;4632
1535;4786
2524;5292
790;293
3096;5480
4972;5124
1680;2111
435;901
3169;3752
4972;5871
77;1744
670;2488
909;4634
1407;2621
1333;5644
5416;5797
2382;2954
2759;3170
3902;5155
2334;5292
287;2556
3112;3818
18;271
65;3156
1397;3117
210;2083
1058;4395
5148;5602
2413;3498
1157;1429
1248;5633
1114;4955
3220;3412
1595;3363
193;4490
1370;1625
1864;5288
5154;5785
2397;3819
1271;5726
378;2580
1246;5206
1137;1931
2060;3595
2904;3379
4418;5421
1813;4175
919;4545
1111;769
3806;5423
91;3593
1813;966
5657;5661
138;1972
3508;4181
648;2088
167;930
147;4490
2815;3432
4617;4835
734;1263
860;4954
1015;3207
1747;3574
3438;4112
3006;3748
3484;5376
3896;5830
1684;2714
289;4854
2015;3665
3319;5882
